path,loss,confusion_score
./DATA/train/49/35949.png,0.9602464437484741,0.25
./DATA/train/49/45624.png,0.869131863117218,0.25
./DATA/train/49/11652.png,0.7654898762702942,0.25
./DATA/train/49/33562.png,0.8537687063217163,0.25
./DATA/train/49/42.png,0.938595175743103,0.25
./DATA/train/49/36847.png,1.1121697425842285,0.25
./DATA/train/49/35767.png,0.9686675667762756,0.25
./DATA/train/49/31578.png,1.0636482238769531,0.25
./DATA/train/49/39435.png,1.0382261276245117,0.25
./DATA/train/49/9142.png,0.8937073945999146,0.25
./DATA/train/49/30549.png,1.0021356344223022,0.25
./DATA/train/49/2181.png,0.8058884143829346,0.25
./DATA/train/49/11736.png,0.8294891715049744,0.25
./DATA/train/49/8025.png,0.9933311939239502,0.25
./DATA/train/49/39978.png,0.8376991748809814,0.25
./DATA/train/49/2862.png,0.958271861076355,0.25
./DATA/train/49/47688.png,0.900373637676239,0.25
./DATA/train/49/14536.png,0.8507862091064453,0.25
./DATA/train/63/12138.png,1.3618768453598022,0.25
./DATA/train/5/42566.png,1.3599483966827393,0.25
./DATA/train/80/26467.png,1.1389864683151245,0.25
./DATA/train/92/48483.png,1.1977474689483643,0.25
./DATA/train/92/38129.png,1.1177184581756592,0.25
./DATA/train/15/9213.png,0.8348903059959412,0.25
./DATA/train/15/46317.png,0.8071298599243164,0.25
./DATA/train/15/47312.png,0.7460612654685974,0.25
./DATA/train/15/37524.png,0.9031180143356323,0.25
./DATA/train/15/43223.png,0.9582546949386597,0.25
./DATA/train/15/14409.png,0.9028634428977966,0.25
./DATA/train/42/16667.png,1.3642345666885376,0.25
./DATA/train/2/23021.png,1.3380258083343506,0.25
./DATA/train/85/2207.png,1.137938380241394,0.25
./DATA/train/85/5958.png,0.8364356160163879,0.25
./DATA/train/85/46738.png,0.8496483564376831,0.25
./DATA/train/85/28226.png,1.10634183883667,0.25
./DATA/train/85/803.png,1.0398038625717163,0.25
./DATA/train/85/1707.png,0.9272103905677795,0.25
./DATA/train/18/36280.png,0.7839767932891846,0.25
./DATA/train/96/15731.png,1.078898549079895,0.25
./DATA/train/96/30255.png,1.0140011310577393,0.25
./DATA/train/96/6926.png,0.8487194776535034,0.25
./DATA/train/96/39766.png,0.8870794773101807,0.25
./DATA/train/14/8758.png,0.8095012307167053,0.25
./DATA/train/30/31622.png,0.8675987720489502,0.25
./DATA/train/30/2511.png,1.0311998128890991,0.25
./DATA/train/30/38547.png,1.1110830307006836,0.25
./DATA/train/30/23432.png,1.1479227542877197,0.25
./DATA/train/30/19962.png,0.8091354370117188,0.25
./DATA/train/3/31510.png,1.1568043231964111,0.25
./DATA/train/3/3074.png,0.981447160243988,0.25
./DATA/train/67/11234.png,0.9412398338317871,0.25
./DATA/train/67/38330.png,0.894589364528656,0.25
./DATA/train/67/6380.png,0.6671389937400818,0.25
./DATA/train/67/11683.png,1.1109404563903809,0.25
./DATA/train/6/7154.png,1.3724275827407837,0.25
./DATA/train/16/2004.png,1.3524051904678345,0.25
./DATA/train/16/22372.png,1.2329516410827637,0.25
./DATA/train/13/24202.png,1.0896109342575073,0.25
./DATA/train/13/7195.png,1.1018121242523193,0.25
./DATA/train/56/26410.png,1.3473331928253174,0.25
./DATA/train/56/14906.png,1.077423334121704,0.25
./DATA/train/56/40994.png,1.146604299545288,0.25
./DATA/train/8/6386.png,1.0428165197372437,0.25
./DATA/train/8/8408.png,1.2005891799926758,0.25
./DATA/train/8/17481.png,1.1228773593902588,0.25
./DATA/train/8/36286.png,0.9661241173744202,0.25
./DATA/train/45/15660.png,1.3756552934646606,0.25
./DATA/train/45/30292.png,1.3701438903808594,0.25
./DATA/train/71/13970.png,0.876821756362915,0.25
./DATA/train/71/27048.png,0.9026550650596619,0.25
./DATA/train/71/47550.png,1.0067996978759766,0.25
./DATA/train/71/5622.png,0.7805073261260986,0.25
./DATA/train/71/35564.png,0.9106960892677307,0.25
./DATA/train/71/15826.png,1.0062183141708374,0.25
./DATA/train/71/37920.png,0.8039465546607971,0.25
./DATA/train/71/18569.png,1.1587839126586914,0.25
./DATA/train/71/34251.png,0.9361945390701294,0.25
./DATA/train/71/48496.png,0.7938196659088135,0.25
./DATA/train/71/54.png,0.9686112403869629,0.25
./DATA/train/71/37450.png,0.9047204256057739,0.25
./DATA/train/71/49294.png,1.3459115028381348,0.25
./DATA/train/71/27458.png,0.9955999851226807,0.25
./DATA/train/71/20455.png,0.7736376523971558,0.25
./DATA/train/71/41251.png,0.7934715747833252,0.25
./DATA/train/71/31687.png,0.9347829818725586,0.25
./DATA/train/71/30105.png,0.8997913599014282,0.25
./DATA/train/72/42759.png,1.1856379508972168,0.25
./DATA/train/72/33487.png,1.1648268699645996,0.25
./DATA/train/72/4733.png,0.7341964244842529,0.25
./DATA/train/72/41885.png,0.8479127883911133,0.25
./DATA/train/72/28972.png,0.8001983165740967,0.25
./DATA/train/76/26822.png,1.212428092956543,0.25
./DATA/train/76/4872.png,1.0725066661834717,0.25
./DATA/train/76/40150.png,1.116167664527893,0.25
./DATA/train/76/7926.png,0.9033680558204651,0.25
./DATA/train/76/27673.png,1.0175782442092896,0.25
./DATA/train/76/23722.png,0.8748725652694702,0.25
./DATA/train/76/10490.png,1.0236077308654785,0.25
./DATA/train/33/9323.png,1.1252528429031372,0.25
./DATA/train/33/23005.png,1.0242496728897095,0.25
./DATA/train/33/10703.png,0.8605483770370483,0.25
./DATA/train/51/47834.png,1.3405152559280396,0.25
./DATA/train/40/12880.png,1.1254401206970215,0.25
./DATA/train/40/43913.png,0.7961124777793884,0.25
./DATA/train/7/9118.png,1.346627950668335,0.25
./DATA/train/53/5272.png,1.2674962282180786,0.25
./DATA/train/53/12519.png,1.3647196292877197,0.25
./DATA/train/53/3844.png,1.162482738494873,0.25
./DATA/train/74/28072.png,1.314383625984192,0.25
./DATA/train/44/9342.png,1.3739912509918213,0.25
./DATA/train/91/46243.png,0.9286747574806213,0.25
./DATA/train/47/26203.png,1.0477123260498047,0.25
./DATA/train/47/17880.png,1.1422898769378662,0.25
./DATA/train/37/41464.png,1.0763657093048096,0.25
./DATA/train/37/30067.png,1.0523685216903687,0.25
./DATA/train/37/38142.png,0.9757627248764038,0.25
./DATA/train/37/27746.png,1.3615033626556396,0.25
./DATA/train/37/26535.png,0.7774924635887146,0.25
./DATA/train/37/14840.png,0.891338586807251,0.25
./DATA/train/37/37507.png,0.9814159274101257,0.25
./DATA/train/37/40865.png,1.0576064586639404,0.25
./DATA/train/37/25041.png,1.2613513469696045,0.25
./DATA/train/84/42950.png,1.1917749643325806,0.25
./DATA/train/87/19924.png,1.3533039093017578,0.25
./DATA/train/77/5875.png,1.1503479480743408,0.25
./DATA/train/77/30801.png,1.3801207542419434,0.25
./DATA/train/34/49348.png,1.305943250656128,0.25
./DATA/train/81/43513.png,1.0407243967056274,0.25
./DATA/train/81/6258.png,0.7427648901939392,0.25
./DATA/train/81/11575.png,0.892835259437561,0.25
./DATA/train/81/34666.png,1.3658742904663086,0.25
./DATA/train/81/14690.png,1.0969771146774292,0.25
./DATA/train/82/40082.png,1.2363600730895996,0.25
./DATA/train/82/4170.png,1.3801193237304688,0.25
./DATA/train/82/28265.png,1.1623061895370483,0.25
./DATA/train/82/11832.png,1.3401294946670532,0.25
./DATA/train/59/7390.png,0.7972716093063354,0.25
./DATA/train/59/45470.png,1.1294589042663574,0.25
./DATA/train/59/28660.png,0.9628964066505432,0.25
./DATA/train/59/10020.png,0.8900171518325806,0.25
./DATA/train/59/8676.png,1.3668787479400635,0.25
./DATA/train/93/5045.png,1.0193333625793457,0.25
./DATA/train/93/17283.png,0.8449081182479858,0.25
./DATA/train/93/49761.png,0.9206623435020447,0.25
./DATA/train/65/11312.png,0.9965348243713379,0.25
./DATA/train/79/46635.png,1.314097285270691,0.25
./DATA/train/10/48258.png,1.3638321161270142,0.25
./DATA/train/78/34349.png,1.0526089668273926,0.25
./DATA/train/29/35621.png,1.0559444427490234,0.25
./DATA/train/90/39115.png,1.2586510181427002,0.25
./DATA/train/90/12420.png,0.7866814136505127,0.25
./DATA/train/90/1685.png,1.1064949035644531,0.25
./DATA/train/90/44608.png,0.7692328691482544,0.25
./DATA/train/90/32236.png,1.0864088535308838,0.25
./DATA/train/90/33629.png,1.3628250360488892,0.25
./DATA/train/90/4025.png,1.0220003128051758,0.25
./DATA/train/90/20546.png,0.7165171504020691,0.25
./DATA/train/90/3736.png,1.030219554901123,0.25
./DATA/train/54/37527.png,0.8882631659507751,0.25
./DATA/train/54/167.png,1.2085398435592651,0.25
./DATA/train/17/34220.png,0.8590362071990967,0.25
./DATA/train/17/35773.png,0.9603671431541443,0.25
./DATA/train/17/30196.png,1.009611964225769,0.25
./DATA/train/17/1452.png,0.7926062345504761,0.25
./DATA/train/17/12582.png,0.8551373481750488,0.25
./DATA/train/17/48924.png,1.148155689239502,0.25
./DATA/train/17/36794.png,1.1584842205047607,0.25
./DATA/train/17/34868.png,0.7200260162353516,0.25
./DATA/train/17/44696.png,0.8997982740402222,0.25
./DATA/train/17/41468.png,0.9589506387710571,0.25
./DATA/train/17/29188.png,0.8489899039268494,0.25
./DATA/train/17/42413.png,0.9200199842453003,0.25
./DATA/train/17/15967.png,0.8306864500045776,0.25
./DATA/train/17/31490.png,1.0673590898513794,0.25
./DATA/train/17/30520.png,1.1994423866271973,0.25
./DATA/train/17/49403.png,0.9553717970848083,0.25
./DATA/train/17/1100.png,1.041130781173706,0.25
./DATA/train/24/43409.png,1.1742289066314697,0.25
./DATA/train/55/44942.png,1.0187407732009888,0.25
./DATA/train/55/21390.png,0.9535366296768188,0.25
./DATA/train/12/40877.png,0.9684953689575195,0.25
./DATA/train/12/49421.png,0.7835121154785156,0.25
./DATA/train/12/11573.png,1.064716100692749,0.25
./DATA/train/12/33517.png,1.0715974569320679,0.25
./DATA/train/12/23920.png,0.9751211404800415,0.25
./DATA/train/12/17334.png,1.0439388751983643,0.25
./DATA/train/12/36285.png,0.9550471305847168,0.25
./DATA/train/12/28676.png,0.9160032272338867,0.25
./DATA/train/12/31104.png,0.7995381355285645,0.25
./DATA/train/12/26974.png,0.9753242135047913,0.25
./DATA/train/12/7992.png,0.815552830696106,0.25
./DATA/train/12/20192.png,1.021747350692749,0.25
./DATA/train/12/34410.png,0.9882065057754517,0.25
./DATA/train/12/18814.png,0.8667781352996826,0.25
./DATA/train/12/19108.png,1.3577990531921387,0.25
./DATA/train/32/29881.png,0.8696667551994324,0.25
./DATA/train/32/32303.png,1.272485613822937,0.25
./DATA/train/19/31384.png,1.1528544425964355,0.25
./DATA/train/19/36875.png,0.9349761009216309,0.25
./DATA/train/19/4283.png,1.0233378410339355,0.25
./DATA/train/19/34290.png,1.3754860162734985,0.25
./DATA/train/83/12590.png,1.3554308414459229,0.25
./DATA/train/23/9936.png,1.366613507270813,0.25
./DATA/train/23/45476.png,1.1284008026123047,0.25
./DATA/train/23/42916.png,0.889777421951294,0.25
./DATA/train/23/28186.png,1.1406633853912354,0.25
./DATA/train/23/29461.png,0.8448145985603333,0.25
./DATA/train/70/4053.png,1.1019960641860962,0.25
./DATA/train/70/22371.png,1.3234236240386963,0.25
./DATA/train/52/41003.png,1.332580327987671,0.25
./DATA/train/52/14295.png,1.1948496103286743,0.25
./DATA/train/52/47781.png,0.8404147624969482,0.25
./DATA/train/52/32009.png,1.2246015071868896,0.25
./DATA/train/52/6183.png,0.9391319751739502,0.25
./DATA/train/9/22513.png,1.3737119436264038,0.25
./DATA/train/9/43089.png,1.227766513824463,0.25
./DATA/train/25/47164.png,1.3542718887329102,0.25
./DATA/train/25/18929.png,1.1660957336425781,0.25
./DATA/train/88/32671.png,1.3541488647460938,0.25
./DATA/train/46/42931.png,1.2138999700546265,0.25
./DATA/train/38/19296.png,1.2055472135543823,0.25
./DATA/train/69/25715.png,0.8111079335212708,0.25
./DATA/train/69/20754.png,0.9441772699356079,0.25
./DATA/train/69/22619.png,0.9076095819473267,0.25
./DATA/train/69/12829.png,1.1175674200057983,0.25
./DATA/train/69/1881.png,0.9811290502548218,0.25
./DATA/train/69/19203.png,1.1263654232025146,0.25
./DATA/train/69/3958.png,0.855324387550354,0.25
./DATA/train/69/15661.png,0.9353834390640259,0.25
./DATA/train/61/13504.png,1.1559834480285645,0.25
./DATA/train/0/6241.png,1.2867982387542725,0.5
./DATA/train/0/26115.png,1.3103970289230347,0.5
./DATA/train/0/3057.png,1.38466215133667,0.5
./DATA/train/0/35389.png,1.3792197704315186,0.5
./DATA/train/0/2126.png,1.22895348072052,0.5
./DATA/train/0/2.png,1.3756110668182373,0.5
./DATA/train/0/25208.png,1.3822622299194336,0.5
./DATA/train/68/6378.png,1.0837221145629883,0.5
./DATA/train/68/36169.png,1.371774673461914,0.5
./DATA/train/68/33864.png,1.2299599647521973,0.5
./DATA/train/68/21392.png,1.3088951110839844,0.5
./DATA/train/68/3377.png,1.009750247001648,0.5
./DATA/train/68/31450.png,1.3081114292144775,0.5
./DATA/train/68/10531.png,1.1856019496917725,0.5
./DATA/train/68/18662.png,1.0118308067321777,0.5
./DATA/train/68/8951.png,1.3093006610870361,0.5
./DATA/train/68/47799.png,1.1102120876312256,0.5
./DATA/train/68/24524.png,1.2216205596923828,0.5
./DATA/train/68/17868.png,1.1429235935211182,0.5
./DATA/train/86/7091.png,1.3801145553588867,0.5
./DATA/train/86/11369.png,1.4044818878173828,0.5
./DATA/train/86/38135.png,1.275739312171936,0.5
./DATA/train/86/23600.png,1.3001471757888794,0.5
./DATA/train/86/2401.png,1.4099323749542236,0.5
./DATA/train/86/23418.png,1.3016999959945679,0.5
./DATA/train/86/2378.png,1.1821227073669434,0.5
./DATA/train/86/26926.png,1.3847777843475342,0.5
./DATA/train/4/32771.png,1.3815772533416748,0.5
./DATA/train/4/44629.png,1.375986933708191,0.5
./DATA/train/4/37055.png,1.3529980182647705,0.5
./DATA/train/4/13029.png,1.3817191123962402,0.5
./DATA/train/4/44264.png,1.3799266815185547,0.5
./DATA/train/41/1408.png,1.1301031112670898,0.5
./DATA/train/41/2981.png,1.2946360111236572,0.5
./DATA/train/41/37315.png,1.3074744939804077,0.5
./DATA/train/41/19420.png,1.3116240501403809,0.5
./DATA/train/41/18466.png,1.2466020584106445,0.5
./DATA/train/41/48408.png,1.3531920909881592,0.5
./DATA/train/41/38343.png,1.346059799194336,0.5
./DATA/train/41/15507.png,1.1468887329101562,0.5
./DATA/train/41/21866.png,1.3027372360229492,0.5
./DATA/train/39/18624.png,1.3538179397583008,0.5
./DATA/train/39/23943.png,1.12534761428833,0.5
./DATA/train/39/18253.png,1.3434152603149414,0.5
./DATA/train/39/32307.png,1.286139726638794,0.5
./DATA/train/39/49860.png,1.3850699663162231,0.5
./DATA/train/39/1494.png,1.3482024669647217,0.5
./DATA/train/39/20430.png,1.1216591596603394,0.5
./DATA/train/1/4987.png,1.3850494623184204,0.5
./DATA/train/1/39988.png,1.3872828483581543,0.5
./DATA/train/1/9850.png,1.3729571104049683,0.5
./DATA/train/1/23420.png,1.3367409706115723,0.5
./DATA/train/1/33601.png,1.3369483947753906,0.5
./DATA/train/1/29089.png,1.3828749656677246,0.5
./DATA/train/1/13389.png,1.2476977109909058,0.5
./DATA/train/1/1017.png,1.3782469034194946,0.5
./DATA/train/50/2490.png,1.3847157955169678,0.5
./DATA/train/50/11062.png,1.343940019607544,0.5
./DATA/train/50/15746.png,1.3835452795028687,0.5
./DATA/train/60/29787.png,1.277902603149414,0.5
./DATA/train/60/21608.png,1.2592003345489502,0.5
./DATA/train/60/18379.png,0.9748847484588623,0.5
./DATA/train/60/36426.png,1.3792575597763062,0.5
./DATA/train/60/11840.png,1.2027273178100586,0.5
./DATA/train/60/21800.png,1.3477479219436646,0.5
./DATA/train/60/29792.png,1.239068865776062,0.5
./DATA/train/60/28658.png,1.1492230892181396,0.5
./DATA/train/60/997.png,1.1909191608428955,0.5
./DATA/train/60/47370.png,1.1692529916763306,0.5
./DATA/train/60/44845.png,1.0395071506500244,0.5
./DATA/train/28/7531.png,1.3773232698440552,0.5
./DATA/train/28/40660.png,1.3198952674865723,0.5
./DATA/train/28/12873.png,1.3692811727523804,0.5
./DATA/train/28/16614.png,1.3849025964736938,0.5
./DATA/train/99/33683.png,1.3784499168395996,0.5
./DATA/train/99/45920.png,1.2175792455673218,0.5
./DATA/train/99/33640.png,1.3831019401550293,0.5
./DATA/train/99/16509.png,1.3460679054260254,0.5
./DATA/train/99/22676.png,1.3430932760238647,0.5
./DATA/train/99/13813.png,1.3256756067276,0.5
./DATA/train/48/6123.png,1.2915880680084229,0.5
./DATA/train/48/195.png,1.3644858598709106,0.5
./DATA/train/48/12845.png,1.2346365451812744,0.5
./DATA/train/48/9199.png,1.1642484664916992,0.5
./DATA/train/48/44142.png,1.378041386604309,0.5
./DATA/train/48/27614.png,1.383793592453003,0.5
./DATA/train/48/24182.png,1.256718397140503,0.5
./DATA/train/48/47180.png,1.3267338275909424,0.5
./DATA/train/48/48295.png,1.3820923566818237,0.5
./DATA/train/58/4015.png,1.3818124532699585,0.5
./DATA/train/58/35227.png,1.3406858444213867,0.5
./DATA/train/58/19360.png,1.156349539756775,0.5
./DATA/train/58/36558.png,1.347353458404541,0.5
./DATA/train/58/37427.png,1.376615047454834,0.5
./DATA/train/58/21944.png,1.3732370138168335,0.5
./DATA/train/58/2750.png,1.2706509828567505,0.5
./DATA/train/58/2396.png,1.3775508403778076,0.5
./DATA/train/58/15184.png,1.3778955936431885,0.5
./DATA/train/11/26993.png,1.3990305662155151,0.5
./DATA/train/11/3227.png,1.3281798362731934,0.5
./DATA/train/11/41653.png,1.3826581239700317,0.5
./DATA/train/11/23961.png,1.3815045356750488,0.5
./DATA/train/11/19396.png,1.385683298110962,0.5
./DATA/train/11/46438.png,1.3780237436294556,0.5
./DATA/train/89/495.png,1.3043009042739868,0.5
./DATA/train/89/12714.png,0.8653030395507812,0.5
./DATA/train/89/43415.png,0.9916547536849976,0.5
./DATA/train/89/49623.png,1.3696186542510986,0.5
./DATA/train/89/23547.png,1.1164367198944092,0.5
./DATA/train/89/47417.png,1.150702714920044,0.5
./DATA/train/89/31201.png,1.2598899602890015,0.5
./DATA/train/89/41034.png,1.1397560834884644,0.5
./DATA/train/89/8032.png,1.0903377532958984,0.5
./DATA/train/89/8435.png,1.2030683755874634,0.5
./DATA/train/89/5461.png,1.350236177444458,0.5
./DATA/train/89/13471.png,1.3303091526031494,0.5
./DATA/train/89/16962.png,1.3801958560943604,0.5
./DATA/train/89/7207.png,1.225110411643982,0.5
./DATA/train/89/12440.png,1.1107300519943237,0.5
./DATA/train/27/32664.png,1.3786625862121582,0.5
./DATA/train/27/48822.png,1.3752424716949463,0.5
./DATA/train/27/38348.png,1.3694521188735962,0.5
./DATA/train/27/38941.png,0.9790389537811279,0.5
./DATA/train/31/14211.png,1.3816509246826172,0.5
./DATA/train/31/20503.png,1.383488416671753,0.5
./DATA/train/31/2548.png,1.3735848665237427,0.5
./DATA/train/31/47963.png,1.3876065015792847,0.5
./DATA/train/31/13305.png,1.1156636476516724,0.5
./DATA/train/31/23541.png,1.3839409351348877,0.5
./DATA/train/31/5779.png,1.1898276805877686,0.5
./DATA/train/73/37734.png,1.1341607570648193,0.5
./DATA/train/73/40541.png,1.2777657508850098,0.5
./DATA/train/73/22216.png,1.2732330560684204,0.5
./DATA/train/73/34998.png,1.306449055671692,0.5
./DATA/train/73/11126.png,1.176588535308838,0.5
./DATA/train/73/11178.png,1.1398286819458008,0.5
./DATA/train/73/17340.png,0.9694788455963135,0.5
./DATA/train/22/18614.png,1.1823023557662964,0.5
./DATA/train/22/19004.png,1.3067994117736816,0.5
./DATA/train/22/14594.png,1.1175745725631714,0.5
./DATA/train/22/25457.png,1.3804550170898438,0.5
./DATA/train/22/19344.png,1.2286680936813354,0.5
./DATA/train/95/12520.png,1.3659268617630005,0.5
./DATA/train/95/36757.png,1.1585561037063599,0.5
./DATA/train/95/25617.png,1.3092868328094482,0.5
./DATA/train/95/16623.png,1.3739533424377441,0.5
./DATA/train/95/37620.png,1.0419046878814697,0.5
./DATA/train/95/42741.png,1.1072100400924683,0.5
./DATA/train/95/4281.png,1.2851381301879883,0.5
./DATA/train/95/34894.png,1.1524121761322021,0.5
./DATA/train/95/45532.png,1.1499587297439575,0.5
./DATA/train/95/10624.png,1.145072340965271,0.5
./DATA/train/95/43375.png,1.3912172317504883,0.5
./DATA/train/95/42997.png,1.0909423828125,0.5
./DATA/train/95/29776.png,1.0621354579925537,0.5
./DATA/train/95/6272.png,0.8363654613494873,0.5
./DATA/train/43/15791.png,1.3661737442016602,0.5
./DATA/train/43/29892.png,1.3798232078552246,0.5
./DATA/train/43/7806.png,1.3890513181686401,0.5
./DATA/train/43/5996.png,1.3795366287231445,0.5
./DATA/train/43/26095.png,1.3307640552520752,0.5
./DATA/train/66/4631.png,1.385741949081421,0.5
./DATA/train/66/327.png,1.3819197416305542,0.5
./DATA/train/66/29858.png,1.3737965822219849,0.5
./DATA/train/75/9869.png,1.3755013942718506,0.5
./DATA/train/75/25325.png,1.3866220712661743,0.5
./DATA/train/75/32218.png,1.3725321292877197,0.5
./DATA/train/75/16847.png,1.3806085586547852,0.5
